line,ground_truth,pylaia_prediction,highlight_url,callico_task_url,arkindex_page_url,csv_name,callico_id,arkindex_id,arkindex_line_id
10,Anna Collett Børs,Anna Clle 4 Børs,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=f7541c42-b71a-4a39-9f8d-16326a31f6ce,https://callico.teklia.com/annotation/4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93/annotate/transcription/,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,f7541c42-b71a-4a39-9f8d-16326a31f6ce
0,Høvik Nyaarskveld.,Høvik Nyaorskveld,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=9d169713-853f-4f65-b334-5886a357c069,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,9d169713-853f-4f65-b334-5886a357c069
1,Om fonnerne vokser saa togene staar,forene lses ses tagene dan-,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=2e7c3994-abe5-47ac-a390-7aabc8b116a5,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,2e7c3994-abe5-47ac-a390-7aabc8b116a5
2,"og alting omkring sner inde,",og alting omkring sner inde.,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=29ad7888-0dc1-45cd-a901-70ccec9e5349,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,29ad7888-0dc1-45cd-a901-70ccec9e5349
3,en hilsen med tak for det,en hilsen med tak for det,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=3e78f5d7-780c-4cb2-a6ee-618059f9e57a,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,3e78f5d7-780c-4cb2-a6ee-618059f9e57a
4,gamle aar,gamle var,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=1e598514-7493-4a6c-bdd6-850127d27230,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,1e598514-7493-4a6c-bdd6-850127d27230
5,"og ønsker for det, som vi foran staar,","og ønsker for det, som vi foran staar.",https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=999ba9b2-43ce-43c7-a056-ef9a518c1e0d,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,999ba9b2-43ce-43c7-a056-ef9a518c1e0d
6,vi sender for veir og vinde.,vi sender for veir og vinde.,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=a8fb02b3-4817-49a5-8483-434f5baebe28,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,a8fb02b3-4817-49a5-8483-434f5baebe28
7,Den skal nok vennerne finde!,Den skal nok vennerne finde.,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=f88d3213-625d-49c5-b13a-064574022dac,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,f88d3213-625d-49c5-b13a-064574022dac
8,"Aagot, Maia, Elling Holst.","Noget Maia, Elling Holst.",https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=70d15134-24a5-4233-8e5a-f9ce666700c3,https://callico.teklia.com/annotation/d01a5f21-54e0-4250-87f5-4c37263476a2/annotate/transcription/,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,70d15134-24a5-4233-8e5a-f9ce666700c3
0,Hr. Sekretær Østgaard.,Hr. Sekseker Østgaard.,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=695dec7b-b8f5-4af8-8964-d1b8259f6475,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,695dec7b-b8f5-4af8-8964-d1b8259f6475
1,Indk 14/6 1882,Inda 14/6 1882,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=887ef265-a623-4dd8-b2f4-d792344411ac,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,887ef265-a623-4dd8-b2f4-d792344411ac
2,Jeg tillader mig herved ær-,Jeg tillader mig her ved er,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=4d67d33e-a2fc-4561-a524-2ed6b97d2c21,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,4d67d33e-a2fc-4561-a524-2ed6b97d2c21
3,Besv. 15/6 1882.,Berr. 17/6 1802,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=d64c8f35-e90e-449a-93c4-3fe43c61b80d,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,d64c8f35-e90e-449a-93c4-3fe43c61b80d
4,bødigst at henstille til,bødigst at henstille til,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=338f1c1c-e020-459e-8d1c-c71ae23fea4c,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,338f1c1c-e020-459e-8d1c-c71ae23fea4c
5,Deres velvillighed at sætte,Hun selvilligen at sætte,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=a89d4cba-2e8f-4091-a879-f0e66aa40464,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,a89d4cba-2e8f-4091-a879-f0e66aa40464
6,mig i Stand til at besvare,mig i Stand til at besaade,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=b68815e0-74b8-4d61-a580-22227d4fa31e,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,b68815e0-74b8-4d61-a580-22227d4fa31e
7,medfølgende 2 Skrivelser,medfølgende 2 Skrivelse,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=87e5b271-2497-41c5-8fe6-349e9b9a2c18,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,87e5b271-2497-41c5-8fe6-349e9b9a2c18
8,fra D Hrr. Dr. Aabel og,fra Hr. Dr. Aabel og,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=fea4ecd3-2644-4879-869e-33d6be468091,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,fea4ecd3-2644-4879-869e-33d6be468091
9,Kand. C. Hall. De om-,Hand. C. Hall. De om,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=b8c6efb8-09f7-4605-a30c-837d86a01cd1,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,b8c6efb8-09f7-4605-a30c-837d86a01cd1
10,handlede Skrivelser vil,handlede Skrivelser vil,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=57c3fe1b-5d35-4c01-9185-3b5e4e410849,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,57c3fe1b-5d35-4c01-9185-3b5e4e410849
11,jeg være forbunden for at,jeg være forbunden for at,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=edfa184d-1888-4a68-8efe-72f926de1cc2,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,edfa184d-1888-4a68-8efe-72f926de1cc2
12,erholde tilbage med Deres,er holde tilbage med Deres,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=ce6fe9c4-c1ff-455e-8a5c-229a98259331,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,ce6fe9c4-c1ff-455e-8a5c-229a98259331
13,Svar.,Svar.,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=cb27658e-089c-460d-bab3-38be3d99871c,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,cb27658e-089c-460d-bab3-38be3d99871c
14,d. 13de Juni 1882.,d. 13 Juni 1882.,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=30af0e2c-fa5b-46a7-b0ef-83c921420e9f,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,30af0e2c-fa5b-46a7-b0ef-83c921420e9f
15,Deres ærbødige og for-,Deres ærbødige og for-,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=c6602b0d-5a82-4d37-892c-389460c2450a,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,c6602b0d-5a82-4d37-892c-389460c2450a
16,bundne,bundne,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=9b765dc4-3511-403b-b368-4b75bb8ebd7f,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,9b765dc4-3511-403b-b368-4b75bb8ebd7f
17,N G Dietrichson,Atend,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=67a8bcb9-b5f8-4258-bee5-90e48f95a9e4,https://callico.teklia.com/annotation/aa7905c6-2296-41bf-9f41-926eda7b7028/annotate/transcription/,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579,8d04903e-ecd2-46dc-b147-ab7a59728579,aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,67a8bcb9-b5f8-4258-bee5-90e48f95a9e4
0,Evige og kjære Inga!,Evige og kjære Sorga!,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=c98674fa-4107-42be-a89a-35bae8b153bb,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,c98674fa-4107-42be-a89a-35bae8b153bb
1,godt Nytaar!,godt Nytaar!,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=0b858e7d-0ced-42a7-a13d-267c491f3a1b,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0b858e7d-0ced-42a7-a13d-267c491f3a1b
2,Maatte alle Dine dristigste Ønsker,Maatte alle Dine drigtigste Ønsker,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=57c0265a-1d09-436d-a910-265c3d3bc39b,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,57c0265a-1d09-436d-a910-265c3d3bc39b
3,gaa i en sikker Laas!,gaa i en rikker Lads!,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=1801fe9e-aa9d-4b5a-8e02-3c54b1914ba0,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,1801fe9e-aa9d-4b5a-8e02-3c54b1914ba0
4,Og tusin Takker for Dine altid rund-,Og tusen Takker for Dine altid rund-,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=a7d827a7-c1ea-4e02-ad33-d1ef64a57694,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,a7d827a7-c1ea-4e02-ad33-d1ef64a57694
5,"hændede Aftenselskaper, Vin og Piger",hændede Aftenselskaper Vin og Piger,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=2210b4f6-f575-4259-9374-b5bb0e9270b2,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,2210b4f6-f575-4259-9374-b5bb0e9270b2
6,und Gesang!,med Gesang!,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=b1884b7c-51d8-457d-ab5b-0b1c08c96c30,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,b1884b7c-51d8-457d-ab5b-0b1c08c96c30
7,"Beret, Barna hilser, men jeg skriver","Beret Barna hiker, men jeg skriver",https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=19b9e568-05ff-4e61-b1af-2a8d7995bb2e,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,19b9e568-05ff-4e61-b1af-2a8d7995bb2e
8,"ikke mere, da Du kan tænke Dig hele","ikke mere, da Du kan tænke Dig hele",https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=178af448-ff66-4e16-91fe-9698683835b2,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,178af448-ff66-4e16-91fe-9698683835b2
9,"Resten, mye bedre!","Berten, mye bedre!",https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=7ef38709-fee6-4bf9-b2e6-3fa8813cacc1,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,7ef38709-fee6-4bf9-b2e6-3fa8813cacc1
10,"Din Dig i dette og tilkommende Liv,",Din Dig i dette og tilkommende Liv.,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=6a671a5c-0354-4e9c-942c-e3980ccfda90,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,6a671a5c-0354-4e9c-942c-e3980ccfda90
11,Chr. Skredsvig,hr. Skrechnig,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=c184d13c-1811-413c-bd61-5a58d3226aa9,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,c184d13c-1811-413c-bd61-5a58d3226aa9
12,Hagan 31/12.1919.,Hagan 31/12. 1919.,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a?highlight=7154b4af-d291-4849-a515-ff7bd78acc45,https://callico.teklia.com/annotation/0ba7a225-0d16-49b5-a5dd-ddee783250b6/annotate/transcription/,https://demo.arkindex.org/element/8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,0ba7a225-0d16-49b5-a5dd-ddee783250b6,8d65e484-ec3a-45ca-9c26-d0bb0bff6d9a,7154b4af-d291-4849-a515-ff7bd78acc45
0,Hr. Riksstipendiat,Hr. Riksstipendisk,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850?highlight=7b44aead-639c-4240-9ad4-a37ed602c2ad,https://callico.teklia.com/annotation/35e9d013-6a93-4caf-8eff-d5923691242b/annotate/transcription/,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850,8efb6739-50c2-451e-b921-49bf1eb14850,35e9d013-6a93-4caf-8eff-d5923691242b,8efb6739-50c2-451e-b921-49bf1eb14850,7b44aead-639c-4240-9ad4-a37ed602c2ad
1,Ivar Aasen!,Ivar Aasen!,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850?highlight=d20f69a1-f098-4350-8db4-6c718fc03ec0,https://callico.teklia.com/annotation/35e9d013-6a93-4caf-8eff-d5923691242b/annotate/transcription/,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850,8efb6739-50c2-451e-b921-49bf1eb14850,35e9d013-6a93-4caf-8eff-d5923691242b,8efb6739-50c2-451e-b921-49bf1eb14850,d20f69a1-f098-4350-8db4-6c718fc03ec0
2,Begge Smaagutarne mine,Begge Smaagutarne mine,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850?highlight=4e40975d-4353-44df-86b3-05d9359d7bc7,https://callico.teklia.com/annotation/35e9d013-6a93-4caf-8eff-d5923691242b/annotate/transcription/,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850,8efb6739-50c2-451e-b921-49bf1eb14850,35e9d013-6a93-4caf-8eff-d5923691242b,8efb6739-50c2-451e-b921-49bf1eb14850,4e40975d-4353-44df-86b3-05d9359d7bc7
3,"her, Olav og Arnor, hev vore","her, Olav og Amor, hev vore",https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850?highlight=54c02bf1-dcbc-422a-845e-02a819364720,https://callico.teklia.com/annotation/35e9d013-6a93-4caf-8eff-d5923691242b/annotate/transcription/,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850,8efb6739-50c2-451e-b921-49bf1eb14850,35e9d013-6a93-4caf-8eff-d5923691242b,8efb6739-50c2-451e-b921-49bf1eb14850,54c02bf1-dcbc-422a-845e-02a819364720
4,"sjuke, Olav av ""Lungebetændelse""","sjuke, Olav av Lungebetændelse",https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850?highlight=efb2406e-c20b-4609-8699-0e472521a3d4,https://callico.teklia.com/annotation/35e9d013-6a93-4caf-8eff-d5923691242b/annotate/transcription/,https://demo.arkindex.org/element/8efb6739-50c2-451e-b921-49bf1eb14850,8efb6739-50c2-451e-b921-49bf1eb14850,35e9d013-6a93-4caf-8eff-d5923691242b,8efb6739-50c2-451e-b921-49bf1eb14850,efb2406e-c20b-4609-8699-0e472521a3d4
