callico_id,arkindex_id,arkindex_line_id,ground_truth,pylaia_prediction,highlight_url,Strike-though,Punctuation,Accents,Casing,Ambiguity,Segmentation issue,Rotation,Printed text,Hallucinations,Reading order
afa43622-151c-4a4f-9e95-9e473daaccea,77e72bc2-a700-4e43-b536-2b8f0713676a,bc72d182-450f-489a-a405-7bfafa3ebb74,"bare på med miksturen straks, så skal De se","bare på med miksturen straks, så skal De ser",https://demo.arkindex.org/element/77e72bc2-a700-4e43-b536-2b8f0713676a?highlight=bc72d182-450f-489a-a405-7bfafa3ebb74,,,,,,,,,,
afa43622-151c-4a4f-9e95-9e473daaccea,77e72bc2-a700-4e43-b536-2b8f0713676a,ba0c0513-ad48-4587-88ea-c6213db1003a,for en pen hjemrejse Dere får.,for en pen hjemrejse Dre før.,https://demo.arkindex.org/element/77e72bc2-a700-4e43-b536-2b8f0713676a?highlight=ba0c0513-ad48-4587-88ea-c6213db1003a,,,,,,,,,,
afa43622-151c-4a4f-9e95-9e473daaccea,77e72bc2-a700-4e43-b536-2b8f0713676a,386bf5d9-e6e3-4853-be10-bd23efec23c8,Amalie Skram.,Amalie Skiben.,https://demo.arkindex.org/element/77e72bc2-a700-4e43-b536-2b8f0713676a?highlight=386bf5d9-e6e3-4853-be10-bd23efec23c8,,,,,,,,,,
afa43622-151c-4a4f-9e95-9e473daaccea,77e72bc2-a700-4e43-b536-2b8f0713676a,330c30ee-5af5-4e36-9157-9b2f660eb86e,"(uten datum, må være før Pariseropholdet)","(uten dalen, må svære før Pariseropholdet)",https://demo.arkindex.org/element/77e72bc2-a700-4e43-b536-2b8f0713676a?highlight=330c30ee-5af5-4e36-9157-9b2f660eb86e,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,3d79aa44-cef6-4d91-a561-3bb42dd75a99,NORGES FISKERISTYRELSE,NORSES TERERSTHELSE,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=3d79aa44-cef6-4d91-a561-3bb42dd75a99,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,e2cf8cad-b266-495b-a028-2b5b5d6eb23d,VIDENSKABELIGE AFDELING,NORNSENTELEE SENE,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=e2cf8cad-b266-495b-a028-2b5b5d6eb23d,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,47e88ace-6b1d-40d0-b6b2-de1ca5303177,(CORRESPONDANCE OM DENNE SAG BEDES ADDRESSERET TIL AFDELINGEN DIREKTE.),"Damevannet an dere an gsvennerne, A nonnem onere",https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=47e88ace-6b1d-40d0-b6b2-de1ca5303177,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,736ba0a7-b76d-4abb-bbd5-9be8ebbd6984,Bergen den,Bergen den.,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=736ba0a7-b76d-4abb-bbd5-9be8ebbd6984,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,287d1550-da0b-42d3-828e-e9dc7b91268e,p. t. Sigerfjord i Vesteraalen,p.t. Sigerfjord i Vesteraalen,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=287d1550-da0b-42d3-828e-e9dc7b91268e,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,b0b09947-2681-4a47-94ba-89991a7db222,Jeg beklagede meget sidst jeg traf Dig at,Jeg beklagede meget sidet sig traf Dig at,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=b0b09947-2681-4a47-94ba-89991a7db222,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,260f0dfb-70fb-4571-bd94-52840af7905a,vi kom til at skilles saa braat. Jeg var nemlig kun,vi kom til at stilles saa braat. Jeg var nemlig kun,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=260f0dfb-70fb-4571-bd94-52840af7905a,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,4be4ff39-e5d4-4285-a519-f2e84d69cd50,"gjæstfrihed paa Island, som jeg ikke kunde undlade at","gjæstfrihed paa Island, som jeg ikke kunde vedlade at",https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=4be4ff39-e5d4-4285-a519-f2e84d69cd50,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,b6ae8722-2c5f-40c4-992f-7bcd68de3962,"hilse paa. Jeg haaber, det ikke stødte Dig, og jeg havde","hilse paa. Jeg haaber det ikke stødte Dig, og jeg havde",https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=b6ae8722-2c5f-40c4-992f-7bcd68de3962,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,56d4fc83-903d-452b-b6e9-2e734a30c738,sjæl for alt Dit slid.,gal for alt Dit slid.,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=56d4fc83-903d-452b-b6e9-2e734a30c738,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,b6192cbf-2624-48a6-a078-d4c8c54650dc,Jeg ligger her og bakser mod styggeveir og storm,de ligger her og balser mod styggeveir og storm,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=b6192cbf-2624-48a6-a078-d4c8c54650dc,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,f525583e-3a3f-49d9-8d9b-28d1391eec9d,"her begynder at lysne lidt, men endnu er situationen","her begynder at lysere lidt, men endnu er situationen",https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=f525583e-3a3f-49d9-8d9b-28d1391eec9d,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,1417fa99-04bc-4306-b2c3-f7e0f543bf10,dog meget alvorlig. Lev vel,dag meget alvorlig. Lev vel,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=1417fa99-04bc-4306-b2c3-f7e0f543bf10,,,,,,,,,,
8b0fea6e-4d92-4282-a09a-923c4ecc74ba,7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7,ab7a74ef-ca78-4545-b80e-d2e6be57e66d,Johan Hjort.,han Hjort.,https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7?highlight=ab7a74ef-ca78-4545-b80e-d2e6be57e66d,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,9dab5c5f-a4a8-4e4f-a6ab-2b5573d8288b,HELGE VÆRINGSAASEN,HELGE NERINGSAASEN,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=9dab5c5f-a4a8-4e4f-a6ab-2b5573d8288b,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,05add7b7-122f-43ba-91e8-56bec1540e7e,POST- JERNVEI- & TELEGRAF ADRESSE,Rosr- SERNNELØ TELEGRAS ADRESSE,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=05add7b7-122f-43ba-91e8-56bec1540e7e,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,3e1c4d37-a9ca-4ed8-b043-49aa0461d2b1,KORSBAKKEN DEN 10de April 1877,RORSSAEREN SEN 10de April 1877,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=3e1c4d37-a9ca-4ed8-b043-49aa0461d2b1,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,80164560-395c-496c-bba1-39eb83f0512f,Hr. Ivar Aasen,H. Ivar Aaden,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=80164560-395c-496c-bba1-39eb83f0512f,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,5550068d-a277-4402-9c3d-7c2800a91536,"Med Posten igaar modtog jeg, - under Korsbaand -",Med Tøsten igaar modtog jeg - under Korsbaand,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=5550068d-a277-4402-9c3d-7c2800a91536,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,d9d1f515-ab01-421c-b670-b6e2e920b77f,"en ""Indbydelse til Actietegning"" i et ""Actieselskab""",en Indbydelse til Actietegning i et Actieselskab,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=d9d1f515-ab01-421c-b670-b6e2e920b77f,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,8711cd1f-7fb8-4971-9bc3-7c952df12436,"til Udgivelse af et Ugeblad, ""Fedreheimen"", ""der stiller","til Udgivelse af et Ugeblad, ""Fedreheimen"", der stiller",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=8711cd1f-7fb8-4971-9bc3-7c952df12436,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,3e55411b-f2fc-4ef9-a78b-fd260831c7a2,sig som væsentlig Opgave at arbeide for vort Folks Oplysning,dig som vedentlig Opgave at arbeide for vort Folkes Oplysning,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=3e55411b-f2fc-4ef9-a78b-fd260831c7a2,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,9ef314e1-1e3b-4ba2-87dc-fe435b834449,"og Udvikling paa den hjemlige Nationalitets Grund"", betjenende","og Udvikling paa den hjemlige Nationalitets Grund, betjenen",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=9ef314e1-1e3b-4ba2-87dc-fe435b834449,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,f11ac7a1-79d8-44df-8062-8f5e6d6c578b,"""sig af selve det norske Bondefolks eget Sprog"", - ""Redak","sig af selve det norske Bonde folks eget Sprog, - Redakt",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=f11ac7a1-79d8-44df-8062-8f5e6d6c578b,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,7a92cd6a-0916-4a1e-9a02-2d2ed7db1ec7,"""officielle"" Orthografi bliver dog Landsmaalet"".",officielle Orthografi bliver dog Landsmaalet.,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=7a92cd6a-0916-4a1e-9a02-2d2ed7db1ec7,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,86e7b11b-696c-40b3-8358-159f24c10052,"Hvis ""Fredheimen"" ""kunde gjøre sig til almindelig Organ","Hvis ""Fredheimen"" kunde gjøre Dig til almindelig Org",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=86e7b11b-696c-40b3-8358-159f24c10052,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,fd5c208b-19c3-4f51-a927-bf6d2c00f7bd,"for den nye norske Sprog- og Nationalitetsbevægelse""",for den s norske Sprog- og Nationalitetsbevægelse,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=fd5c208b-19c3-4f51-a927-bf6d2c00f7bd,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,b64bc772-97cf-4eca-bad6-d3eda2ec1f0b,og man ved at støtte Aktietegningen tillige,og man ved at støtte Aalielegningen tillige,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=b64bc772-97cf-4eca-bad6-d3eda2ec1f0b,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,b389c2b4-4a64-4bdd-a13b-ffab7c8f8648,kunde have Sandsynlighed for at man støttede og,kunde have sandsynlighed for at min sluttede og,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=b389c2b4-4a64-4bdd-a13b-ffab7c8f8648,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,58b1c3b1-ba2d-42c2-85da-fee27c9b1460,"muligens fremmede Sprogsagen, da skulle det","muligens fremmede. Sprogdagen, Du skulle det",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=58b1c3b1-ba2d-42c2-85da-fee27c9b1460,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,8bfaffe1-c0dd-4756-a0f5-2c377d385b98,"Da der imidlertid anføres at ""Redaktionen ledes",Du der imidlertid anføres at Redaktionen bese,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=8bfaffe1-c0dd-4756-a0f5-2c377d385b98,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,d5034785-dc63-47d6-a884-b539ff06563c,"(indtil videre anonymt) af "" Indbydelsens Undertegner",(indtil videre anonymt) af Indbydelsens Undertegner,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=d5034785-dc63-47d6-a884-b539ff06563c,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,7a91a4f7-2977-4a09-8c14-5dc5d2572aa2,"Student Arne Garborg, og dette er et for mig","Student Arne Gaaborg, og dette er et for mig",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=7a91a4f7-2977-4a09-8c14-5dc5d2572aa2,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,6f5cfe50-35e6-4601-8cfa-a6d5c4eea967,"aldeles ukjendt Navn, saa haaber jeg at De,",aldeles ukjendt Navn. Den haaber jeg at De,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=6f5cfe50-35e6-4601-8cfa-a6d5c4eea967,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,5f7a28ef-a467-4613-bbd2-eab53695844a,"- for Sagens Skyld - vil undskylde, at jeg er saa",for Sagens Skyld - vil skyldte at jeg er dem,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=5f7a28ef-a467-4613-bbd2-eab53695844a,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,37d9e262-2870-4f01-a0ac-e841570d9ed5,fri at bede om Deres Udtalelse og Formening,for at bede om Deres Udtalelse og Formening,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=37d9e262-2870-4f01-a0ac-e841570d9ed5,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,c70ea55e-b6a7-4756-8e82-dac5fa797a0b,skulle være Manden til at tage denne Sag paa,skulle være Munden til at tage denne Sag Gun-,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=c70ea55e-b6a7-4756-8e82-dac5fa797a0b,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,850d065f-46e5-4249-90db-d1385164ccd0,ham og dette paatænkte Foretagende.,ham og dette punlændste Foretagende.,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=850d065f-46e5-4249-90db-d1385164ccd0,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,6d310477-b180-409f-bdc7-2052535bb12e,"Med venlig Hilsen, tegner høiagtningsfuldt","Med venlig Hilsen, tegner hviagt nysfuldt",https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=6d310477-b180-409f-bdc7-2052535bb12e,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,89b293e1-7c5f-47a1-a859-1521ab0955ba,og forbindtligst,og forlundeligt,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=89b293e1-7c5f-47a1-a859-1521ab0955ba,,,,,,,,,,
92472594-424c-46c9-895a-b9d409a3b26f,7a7cdd85-f44d-47a3-bc3e-79712e9be3d2,67757863-1046-47f2-aba2-74e257d6e0a4,Helge Væringsaasen,Helge Væringdansen,https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2?highlight=67757863-1046-47f2-aba2-74e257d6e0a4,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,33713c96-8cd9-40fa-b223-f730a0f6aed7,"Kjøbenhavn, den 20 Oktober 1900.","Kjøbenhavn, den 20 Octobel. 1900.",https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=33713c96-8cd9-40fa-b223-f730a0f6aed7,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,d6eeb46f-5ad4-4660-b534-cf9d35c0066f,Kære Professor Birkeland!,Kære Professor Bødkeland!,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=d6eeb46f-5ad4-4660-b534-cf9d35c0066f,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,4b17dd4f-da26-472b-86d2-0e6de3e561ca,Hermed de ønskede Magnetiske Kurver;,"Hermed de ønskede magnetiske Kurved,",https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=4b17dd4f-da26-472b-86d2-0e6de3e561ca,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,21d678ab-e468-4b9e-9fa3-828579b3b4d3,den medfølgende Seddel vil formentlig,den medfølgende Seddel til formastlig,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=21d678ab-e468-4b9e-9fa3-828579b3b4d3,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,bf958e9c-33f0-4d2f-ba10-c886a3dccde6,gøre videre Oplysninger overflødige.,gøre videre Oplysningen overflødig.,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=bf958e9c-33f0-4d2f-ba10-c886a3dccde6,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,402ee7cf-150c-417d-aa54-396ec6bd97c0,Med bedste Hilsen,-hed bedste Hilsen,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=402ee7cf-150c-417d-aa54-396ec6bd97c0,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,db4e5388-5c97-455e-ad9d-7a47ed6d0404,Deres ærb. hengivne,Deres  hengivne,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=db4e5388-5c97-455e-ad9d-7a47ed6d0404,,,,,,,,,,
5909323f-c0e8-4d14-9b10-02c65f8af487,8bfa089c-2af0-4727-a090-ad769f9db8c0,cea9cb3c-443c-4151-a1eb-9f8c148b9b17,Adam Paulsen,Man Paulsen,https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0?highlight=cea9cb3c-443c-4151-a1eb-9f8c148b9b17,,,,,,,,,,
4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,99b5586a-e388-4d1f-8b3b-e8acc3a98f64,Holmenkollen den 5te April,Holmenkollendende April,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=99b5586a-e388-4d1f-8b3b-e8acc3a98f64,,,,,,,,,,
4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,ee686bfa-623c-49a4-9763-262b7b9e430e,Læseforeninges Bestyrelse,Læseforeninger Bestyrelse,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=ee686bfa-623c-49a4-9763-262b7b9e430e,,,,,,,,,,
4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,25a5a5f3-c3ee-46d1-a616-8636170f9b30,Herigjennem faar jeg Lov at,Herigennem faar jeg Lov at,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=25a5a5f3-c3ee-46d1-a616-8636170f9b30,,,,,,,,,,
4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,4859d94d-6eee-4901-afca-23171aa54cce,"ening, som æresmedlem, det har","ening, som Æresmedlem, det har",https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=4859d94d-6eee-4901-afca-23171aa54cce,,,,,,,,,,
4dc64a8e-7012-4a61-96b2-ee8f8bdeaa93,8c26529b-e23b-43a2-a70a-0c3b6578dcd6,f7541c42-b71a-4a39-9f8d-16326a31f6ce,Anna Collett Børs,Anna Clle 4 Børs,https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6?highlight=f7541c42-b71a-4a39-9f8d-16326a31f6ce,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,9d169713-853f-4f65-b334-5886a357c069,Høvik Nyaarskveld.,Høvik Nyaorskveld,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=9d169713-853f-4f65-b334-5886a357c069,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,2e7c3994-abe5-47ac-a390-7aabc8b116a5,Om fonnerne vokser saa togene staar,forene lses ses tagene dan-,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=2e7c3994-abe5-47ac-a390-7aabc8b116a5,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,29ad7888-0dc1-45cd-a901-70ccec9e5349,"og alting omkring sner inde,",og alting omkring sner inde.,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=29ad7888-0dc1-45cd-a901-70ccec9e5349,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,1e598514-7493-4a6c-bdd6-850127d27230,gamle aar,gamle var,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=1e598514-7493-4a6c-bdd6-850127d27230,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,999ba9b2-43ce-43c7-a056-ef9a518c1e0d,"og ønsker for det, som vi foran staar,","og ønsker for det, som vi foran staar.",https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=999ba9b2-43ce-43c7-a056-ef9a518c1e0d,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,f88d3213-625d-49c5-b13a-064574022dac,Den skal nok vennerne finde!,Den skal nok vennerne finde.,https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=f88d3213-625d-49c5-b13a-064574022dac,,,,,,,,,,
d01a5f21-54e0-4250-87f5-4c37263476a2,8c5331a3-2e86-4d8c-a210-5afcf2cae38c,70d15134-24a5-4233-8e5a-f9ce666700c3,"Aagot, Maia, Elling Holst.","Noget Maia, Elling Holst.",https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c?highlight=70d15134-24a5-4233-8e5a-f9ce666700c3,,,,,,,,,,
aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,695dec7b-b8f5-4af8-8964-d1b8259f6475,Hr. Sekretær Østgaard.,Hr. Sekseker Østgaard.,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=695dec7b-b8f5-4af8-8964-d1b8259f6475,,,,,,,,,,
aa7905c6-2296-41bf-9f41-926eda7b7028,8d04903e-ecd2-46dc-b147-ab7a59728579,887ef265-a623-4dd8-b2f4-d792344411ac,Indk 14/6 1882,Inda 14/6 1882,https://demo.arkindex.org/element/8d04903e-ecd2-46dc-b147-ab7a59728579?highlight=887ef265-a623-4dd8-b2f4-d792344411ac,,,,,,,,,,
